Sender Name,Count
tyrus,1
lifequotes,1
a..mausser,1
documents.405416.2671.0,1
otis_cat,1
lshanlon,1
audible,1
mgordonjones,1
brandon1444,1
jdoran,1
habrahams,1
jkrags,1
insynconline.6lz0c3gw.d,1
marc.pana,1
freeteenz5211,1
olson,1
bryanusc,1
formstic,1
duchess4,1
brians,1
jgarris2,1
shyam.giridharadas,1
42.6859.55-takaoksqcozrdr4xmdrr.1,1
parlonewsletter,1
abbewool,1
surfngo,1
returnacctr5475,1
steve.roeder,1
2.3513.f6-r7pk1ttjv76c.1,1
juliebrandimarte,1
rune.ehwaz,1
revak,1
expediatraveldeals_034840,1
foresight,1
vgarrity,1
candlman,1
terry.peng,1
todd.neugebauer,1
cengel,1
mireya.olsen,1
yi.yan,1
swilliam,1
custo,1
lei.chen,1
asiegel,1
amigaman,1
frantzeskakis,1
jeharrell200501,1
dhollier,1
f20100,1
474154.86351074.2,1
shari.daugherty,1
terri_laine,1
wilkma,1
ecn42c2.conf.,1
cchun,1
m000119,1
coldwatercreek.1621644.1328.0,1
lowcostpharm_68,1
duozumi,1
smcelmo1,1
andrew_gardner,1
expediatraveldeals_030981,1
vickie.whitney,1
b2672,1
goldin2002b,1
sbason,1
keep.guessing,1
shawnt,1
chegarty,1
tret244eqw,1
ftve9u,1
griffith.owens,1
susiedeter,1
abc111,1
rgwelch,1
jmfrk,1
thirumalesh_a,1
egaither,1
frankp,1
shakenit,1
team.canadian-north,1
marcias,1
george4532ds,1
frankie.adams,1
sbarrett,1
merlin.moseman,1
networkcommerce-rcsd20011228,1
batoomey,1
jpiper5360,1
marie.allex,1
rghelanipatel,1
araemurphy,1
collectivedesigns,1
lingar98,1
ci,1
jwentwor,1
peyton,1
bandrews,1
msnmoneyupdate_029469,1
kwonstolen,1
rgrayoh,1
ebronner,1
carol.coale,1
bjm30,1
travis.cherry,1
ailey179,1
ekelly65,1
lisa.will,1
bmckay,1
2.3477.b7-tbjml8vhoqyu.1,1
dplum,1
rbriden,1
sellrose,1
team.hobbs,1
kern_direct_marketing.um.a.21.2001,1
mark.paul,1
cfredrikson,1
bo.petersen,1
khordyke,1
judyjrush,1
daboub1,1
jpfloom,1
moore2311,1
edison,1
sarahaway,1
kevin-gresham,1
rebs1973,1
lcook,1
jbinder,1
madeline.fox,1
joeparks,1
rgiese,1
cell_reception_booster,1
muncheysmom,1
r-3-728387-2275130-2-6465-us2-d48f8bd2,1
cgreer,1
melodie_walker,1
ronboz_1977,1
mrowden,1
mbrown52,1
transactions,1
bobmatt35,1
buzz.smith,1
blstuar,1
deborah.kallus,1
paula.arnold,1
gregatourhouse,1
patrick.leahy,1
jimrod63,1
mir_ir-news.um.a.2.62977,1
480304.126941280.1,1
jdicola,1
stan.horton.,1
baileatha,1
david.maskell,1
rfuturo,1
kittycobb,1
ckosuda,1
moyez.lallani,1
457924.86351074.2,1
ecreighton,1
karlruth,1
expediafaretracker_020667,1
maria.arefieva,1
thrace_44,1
rjdomer,1
team.mountainair,1
tanya.v,1
wei.hu,1
automation.document,1
metzger,1
customerservice10,1
williams,1
philm,1
skirkpatrick,1
r-9-728387-1667935-2-6778-us2-6ff3b621,1
lgaertner,1
capitolalb,1
r-8-728387-3559515-2-6560-us2-5236e5b1,1
airtran_airways_net_escapes.um.a.35.134,1
greenbus,1
marc.sabine,1
stchoub,1
expediafaretracker_029318,1
bsears,1
valbina,1
rgray,1
ackc,1
kjmcintyre,1
craigfleishman,1
adensieski,1
spudz07,1
andreas.radmacher,1
weulrich,1
carole_frank,1
pwade,1
christopherszell,1
csmith,1
5rzbqjiyp,1
6.317.b6-lelu7yvsyuwyv1-kchw2ajlvo4vg8b8x.1,1
ysabe,1
randall.rothenberg,1
watersk,1
daveh,1
fantastic_rates,1
shcctrade,1
rvhamman,1
infousa9596,1
ericpowell,1
john.rutledge,1
uht456fd,1
insynconline.6rgwmt22.d,1
eradicator_97,1
conferences-us,1
2.3984.5c-p9gzsfre6ezq.1,1
wsx,1
gisb,1
mbriney,1
changeold_4_c4a981dac2797e1fd39357ac6aebb57fef803c8e3271cded3d6177ce43a7b2c5_johngriffith65,1
tom_weidig,1
2.4146.d6-v6zi1tiilajh.1,1
caporders,1
jeffreymg,1
c22650,1
bigalke237,1
ameritrade_032991,1
fburmeister,1
robert.cooper,1
georgehuan,1
urs.widmer,1
cle_ese,1
p_t_w,1
jenny33436,1
croxons568366,1
jbarry,1
foleyscruiseclub,1
vridhay.mathias,1
ptclynes,1
donbratcher,1
737890travelincentives2,1
ron.johns,1
412171.167547968.1,1
bwelborn,1
judyb,1
jakeup33,1
expediatraveldeals_031033,1
gerbert,1
b24089,1
yztz95,1
andrew.henderson,1
coldwatercreek.631736.803.0,1
rcknfsu1,1
znflajg,1
iracema.hernandez,1
mick-dean_gross,1
iluvu15,1
e18736,1
dan.donaldson,1
leigh.edwards,1
paul.murphy,1
3gsm,1
epsonstore,1
joseph.phelan,1
daily_news_html.um.a.1.3871,1
coloretiada2019,1
aysu.bilgin,1
jenpresby,1
schneider,1
steve_ramirez,1
insynconline.63flh304.d,1
ecthou_gt2,1
isabel.romero,1
rmellen,1
jgriffiths,1
clickathome.relations-,1
dustin.raiford,1
tcrump,1
philblunt2,1
joe.monroe,1
tklaver,1
howard.comet,1
alumni_admin,1
sjackson,1
edahnxpnkb,1
jackd,1
infopitsys.pit-internet,1
bodezoffa,1
customerservice.3750855.19572.640308,1
jholker,1
gpmaloney,1
e..estrada,1
christian,1
networkcommerce-tbqi20020126,1
hartzell881,1
janet.rollins,1
noguilt,1
carrrn,1
mteisan,1
linda.j.noske,1
t8imky,1
reno.casimir,1
kmschutte,1
marvin.newell,1
joe_b_fulmer,1
nextcard_news,1
lawrence.ciscon,1
leads,1
lgodfrey,1
jillm,1
encarta_029594,1
kersten.schenck,1
daesulle,1
llju256,1
blachman,1
fsedati,1
megawatt,1
d12800,1
dfullert,1
cruise411.com,1
rcdn20011125,1
rsbrown,1
ewpfizhr6,1
silvano.coletti,1
weezie.roberson,1
scottradestreamer,1
agilmour,1
robngreg,1
sangelo,1
fillmorepockets,1
daff31,1
piotr.karasinski,1
gray,1
patricia.steele,1
kathleen_corcoran,1
pap4628,1
jpavone,1
nwarren,1
j..damslora,1
webdeals0105b,1
purchase-circle,1
maolczak,1
katrinatoshik,1
tmartin3079,1
amandler,1
marion.collins,1
david.silldorff,1
bneilson,1
david_hsu,1
ralphmayers,1
chelfert,1
v1ckvvjebrz,1
2.3758.c8-1utp_qhzzgrr.1,1
sbaird,1
kricheson,1
stephen.veatch,1
brennand,1
348636.36020686.1,1
tyjek,1
qwest.net,1
john.sides,1
merkeliii,1
f214,1
mmingo,1
expediafaretracker_021018,1
momchristo,1
boykin,1
john_pinto,1
l..taylor,1
casey.loveland,1
r_bergsieker,1
ind,1
vetters,1
levine_dan,1
ubet,1
skilling,1
gillian,1
mark.e.haedicke,1
bsamblanet,1
kmitchel,1
6.1142.41-rg35sj5mmgdjldrr.1,1
legale.black,1
mtwilliams,1
l9tpx6r8t7,1
ki12t,1
tfn1,1
kwol84,1
higgins,1
jacobsen,1
victor.bulbes,1
cbishop,1
amitd2,1
1800flowers.225547767,1
hbeale2000,1
poec,1
mdaar,1
lholton1,1
lianne.cairns,1
megincl,1
marc_eschenburg,1
solutions2,1
msngamingzone_029984,1
bokra2,1
palmannouncements.6hzww4l8.d,1
jeanine.denicola,1
paul.rehrig,1
tmurphy,1
jpm1,1
beain,1
grullon,1
scott.grier,1
enronmessaging,1
terrance.devereaux,1
5511507ultimate,1
khadiza.uddin,1
oncall.tms,1
ebay.24877740.3538.0,1
bq175,1
mreynolds,1
misha.weidman,1
papayoti,1
tracym,1
pools,1
billy.brown2,1
bfagan,1
dan41867,1
marlya0264,1
aliban01,1
aolanywheregames,1
midcoast,1
gclement,1
daily_news_html.um.a.1.3944,1
smartgalshalo,1
prestojj,1
mckinsey_wef,1
david.glessner,1
dcwoody65,1
ns1bo14,1
s.daily.news.list,1
jrrah,1
annabel.houx,1
m_noland,1
tobrien8,1
1800flowers.251421602,1
airtran_airways_net_escapes.um.a.35.127,1
nai,1
analytics.risk,1
hanhsmith,1
mrrios,1
rakjk,1
jeffreyi,1
brian.gilbreath,1
expedia.com_021360,1
bentley,1
airtran_airways_net_escapes.um.a.35.98,1
jeff.feig,1
mann,1
mark.stach,1
peggy.brasch,1
hlenhart,1
jim.hackett,1
lucy.page,1
msngamingzone_024908,1
sandra.hart,1
jk4c1,1
emma.vine,1
gwendolyn.williams,1
h..thorn,1
alpha-,1
jennifer.cronquist,1
slav_fain,1
carina_belmont,1
snoremd,1
kdlrwqeyr6r6,1
jdavis50,1
vlqqy6v6sftvy,1
rdaugbjerg,1
lauri.marttila,1
gregory.maxfield,1
rwrigglesworth,1
marilyn,1
sgtcase,1
bekurtz,1
r-3-734783-3757696-2-4597-us2-852b4a11,1
rjmanda_2000,1
j3bnm6wafza,1
ihomeowner_com.ue.t9313.x28774736,1
chris.kiske,1
communications.5271645.4101.0,1
mharp,1
marilynr,1
pn21,1
ms,1
nfl.221590,1
pamela.sonnier,1
ifwvxqn6ng348,1
gillette,1
mlbnew,1
pbothwel,1
jbrownin,1
thamman1,1
continental_airlines_inc_041001,1
msngamingzone_030432,1
freepaysitepasss,1
thomas.moore,1
magda.manigque,1
david.glassford,1
victoria.mcdaniel,1
garth2284,1
michael_huse,1
webwork,1
rapwayne,1
jonjmetz,1
cupillari722,1
dbaughman,1
retail,1
tomasine.mayes,1
wallymar,1
johnnie.nelson,1
cyndi.wulfson,1
jayant.kumar,1
407982.126932221.2,1
chrysti.hardy,1
white_flower_farm-151991871-16210086,1
us-ordination105322,1
kelly_smith,1
dengie,1
michelle.procell,1
dpmckinney,1
joandave,1
pamela.chism,1
harnekm,1
pkambhu,1
embark.6yb9y17-.cs,1
sonja.galloway,1
scapes73,1
jmcsimov,1
r-8-56294-3745823-2-7248-us2-a156bb74,1
lizzard,1
dbaker,1
419525.167547968.1,1
fwalker1647,1
dharder20,1
r-8-724539-3371579-2-1232-us2-79556634,1
derek.flaman,1
open2win.0ll1.net,1
d11180,1
peckg,1
bswilliams,1
chuuzxijbyeszsos,1
david.clements,1
lindavidsports,1
pserrano,1
kkubzdela,1
jevazquez32,1
k.lohman,1
hanna,1
vtament,1
carnold,1
mattpalo,1
coachnate,1
lilu,1
souza,1
ted.barlow,1
danaggie,1
hstephens,1
ceg_ir-sec.um.a.2.105071,1
cgrissom,1
jcollins,1
melissacreations,1
hans_kast,1
insynconline.63f3sx2y.d,1
conniepillon,1
shanspice,1
dean-deluca,1
ceg_ir-news.um.a.2.101411,1
mvelarde,1
dcrofts,1
vhuntley,1
customer-service,1
cdelarosa,1
gravellle,1
nmw-att1,1
k3u2,1
nancyant,1
ecockrel,1
encarta_031250,1
geiv.dubash,1
mary_dolan,1
g18361,1
sbconlinebilling,1
george.james,1
het,1
jmoncada,1
dleduca714,1
vincent.weir,1
kburroughs,1
alexeaton,1
ftp_mail8530,1
405953.61860093.2,1
jschmidt,1
jason.jones,1
lindheimer,1
debbie.riall,1
esaemwslide,1
camckinsey,1
tlimperis,1
james.schiro,1
feyq10,1
rkboone,1
ben.brasseaux,1
gigicoe,1
jason.meeker,1
bns77,1
syed,1
424366.167547968.1,1
osmar.abib,1
peter.ruiz,1
coldwatercreek.1621644.1427.0,1
bandersn,1
pavenditti,1
rosalinda.zermeno,1
jennifer.grotz,1
oed,1
livelong4,1
mcalpine,1
dfeehan,1
sokolov,1
fiona.woolf,1
edhodg,1
42.9060.f5-lt3r_gcf12admuj8ksrr.1,1
godswork,1
ashford496,1
onoisycats,1
gross,1
j.beyer,1
dodfraser,1
serenabishop,1
sharex_rejects,1
tony.vasut,1
tarrif.rates,1
gward1,1
rosenberry,1
afoster,1
scullylj,1
jashat1,1
notify,1
midday25,1
duane_kokinda,1
egarcia,1
dlaws,1
21f37ce378a2ec742e5ffa3954742e79b1,1
a22328,1
matchclick,1
lisayoho,1
cella.amerson,1
jposey,1
betafeedback,1
t9kxtqnfe,1
leslie.ferron-jones,1
aaa7info,1
kathy_d_scott,1
sale,1
ameyer,1
ceg_ir-news.um.a.2.90069,1
cighi,1
nat.kreamer,1
tanners4,1
mcneillyd,1
agray,1
e-crown,1
gpaulinus,1
no_replies,1
johan_s20,1
rfahey,1
customerservice.2485258.19192.0,1
mttusbz282e,1
tthrush,1
francisco,1
timothy15447sdg6917,1
lazytrader,1
larry.valderrama,1
great_offers,1
computerclub,1
jduffy,1
susan.nothnagel,1
bizness4u_shoemake,1
myupdates,1
marissa345,1
jennifer.bruhn,1
emily.manning,1
harrisonj,1
valgcawson,1
marie.mcduff,1
huyi2226,1
rodolfo.cabral,1
darlene_grossman,1
42.9245.8a-3ybd_x4ka35a0jeuarrr.1,1
pnzbutwtoxfs5,1
leah,1
john_miller,1
donald.lynn,1
405953.61855799.2,1
ppolensky,1
suzie.hijazi,1
110165.74,1
pam.mccaskey,1
lorinlenhart,1
egm <.sharp,1
oei22,1
hous,1
shanaynay83,1
legolas_18,1
krzysztof.forycki,1
deffner,1
steve.huhman,1
olivier.herbelot,1
cturcich,1
hxk,1
sc,1
equidans,1
mark.schultz,1
sommerhe,1
4b98e0e8-e7271b97-862566a9-4fb484,1
mcartier,1
vincent.wagner,1
susanvancil,1
marcus,1
rcds20011116,1
john.delainey,1
a10893,1
mattlandy,1
james.terrell,1
ellen.andersen,1
kevinm,1
2.3895.76-5vrrsiiutfrn.1,1
ra_crutchfield,1
philip.hawkins,1
judytucker,1
ahimsaom,1
tony_palmer,1
6.458.1e-jwnl0wklbtkcai6quymauh8fstdsai9r.1,1
c12cshift,1
lacker,1
cmoon,1
eorlin,1
adamg,1
bankmoreprofit,1
2.4200.15-ogttoksylojb.1,1
419529.167547968.1,1
daily_news_html.um.a.1.3395,1
njamal,1
cbssportsline.com_sweepsclub,1
mnewman,1
benigno_q01,1
pinkrulesdaworld,1
resta,1
buci_2000,1
atandmh,1
ibalenovic,1
wlangholz,1
dernehl,1
ptw7dtczvsoh,1
kevincrawford,1
nowlan.jr.,1
improvements.100412385,1
meanniejeannie,1
brian.mihura,1
o33grs,1
van,1
huyg384,1
gmweissman,1
beezhomeyer,1
john.j.lavorato,1
stella.woolley,1
insynconline.63zbrtph.d,1
allison.millan,1
pvc_travel,1
ussearch.203339.1512.0,1
1800flowers.217260508,1
kenp103,1
c6rxbt109,1
investing_text.um.a.1.3863,1
thom,1
fpestoni,1
daily_news_html.um.a.1.4029,1
badeer,1
gomez,1
ash.menon,1
expediatraveldeals_029856,1
nfl.297660,1
jerry.hyatt,1
jbian,1
terryh,1
h_jow,1
nostrauno,1
brian.oxley,1
424370.167547968.1,1
ganjoo,1
akpurdy,1
fmeyers,1
alafave,1
claytor,1
executive.robert,1
keddy14,1
donnancy,1
cashexperts,1
r-7-738070-4601862-2-1011-us1-68dd993f,1
ahadonation,1
veeser,1
documents.577550.3471.0,1
dcarter,1
dhorvath,1
dwilli75,1
msdwautoreply,1
rjonak,1
gmiller,1
ficoscores,1
brenda_b_harris,1
richard.c.glover,1
dwn2nyvwwqsu,1
lbecker,1
ecohan,1
alex.lipton,1
confirm_4_c96d622c1948b9012ad5ffa45d6e85164b65b782e49dd75687617067638e7361_bendover1971,1
jwhitt,1
ben.erwin,1
yapitel2,1
bridget.williams,1
amendola428,1
parsons,1
sheila.jones,1
misscleo,1
edismail_update,1
greg_rutchik,1
mbadakad,1
schwabalerts.accountactivity,1
sblalock,1
a..rodriguez,1
1.3993.cd-yjit17fk3xoa.1,1
joeblack8542,1
ceg_ir-rpt.um.a.2.78391,1
tbaw20011119,1
asc,1
astiner,1
ny3p4uy,1
lliu0528,1
bsring,1
r-5-731851-4290882-2-28619-us1-9c942741,1
kgarton,1
james.whitehead,1
qizhi,1
ceg_ir-news.um.a.2.78008,1
koepke,1
barrytulsa,1
malikeng,1
wercvur6ghy,1
concierge,1
michele,1
jjgrodi,1
charles.decker,1
mskoplan,1
1800flowers.96749439,1
sharon.k.smith,1
palminc.6jzdwyzv.d,1
m..moore,1
dualex4,1
a,1
r..stark,1
reiscast__wave_two.um.a.1013.332,1
ereames,1
general.announcements,1
lvnalencz,1
dave.vandriel,1
soybqllaxsiitmju,1
mfuchs,1
joru72,1
cowgirldean,1
op25no1,1
dholakia,1
kidd_jeff,1
mfleming,1
johndonaldson,1
paraisocaribeno,1
niamh.clarke,1
ids_cellular,1
sejalhpatel,1
jeffshaw00,1
407982.16792233.1,1
hodges,1
morganize,1
r-2-734755-3760616-2-171-us2-5f844eda,1
team.spraberry,1
eberlin,1
mcmichael,1
gustavo.garcia,1
netfinacial,1
bfrancesconi,1
calyxandcorolla,1
valerie_giles,1
sam,1
ahand,1
scardozo,1
scholarships,1
b..rosen,1
migeorge,1
z2lwbwpcona,1
fckelly,1
danny.yee,1
lynnmg,1
petruchio139,1
wvih1ybb,1
cardinfo,1
expediafaretracker_023868,1
eugene.o'gorman,1
bellamulano421,1
21f382737e8311a74bca1df39e574bcbd0c,1
jjfrommelt,1
cindy.relations,1
distortive,1
dheard,1
rtnbnc-11-7-10825134-x3pacl23neeotqbz-299,1
delage,1
houstonchronicle-ecrm,1
gozali86,1
childerj,1
agallers,1
suzanne.francis,1
clay.t.blakley,1
mgiattina,1
tgraham,1
randy.huff,1
2.3374.1d-i5ncsd6_rgbu.1,1
nxm10f5vd5,1
pdowd,1
stephenachan,1
nilay.basu,1
cwoods,1
roberto.volonte,1
mverdict,1
everaertn,1
sschleimer,1
d1131c2e-3c2c-40c2-bb3b-685d6a0d2700,1
c18410,1
lien.nguyen,1
m1439,1
espnnews_sp4,1
p1419,1
631608,1
iwoncashpoints,1
randy.aucoin,1
42.6811.56-nwhyon4otj6vpzeycsrr.1,1
mary.kay.miller,1
dalene88,1
avalon,1
chris.knowles,1
ebay.2476150.4720.0,1
kimberly.d.head,1
fisherinvestments,1
espinoza,1
gm,1
2586207,1
jeff.wallace,1
carlo1877,1
judy.knepshield,1
407982.57120509.1,1
amy.chandler,1
insynconline.6czmxfks.d,1
marsha_j_b,1
454091.305194542.3,1
42.9083.39-7qlmoj57yawlttm-sdrr.1,1
tbah20011113,1
slmckain,1
oewdd,1
lgill,1
eu2k1qbe3z1t,1
f12274,1
caddie,1
costello,1
448753.126932221.1,1
jgrover,1
e24329,1
siukkuk,1
scott.loving,1
e233,1
jhadix,1
robert.rosa,1
ed.m.fore,1
ssusanbalmer,1
daily_news_html.um.a.1.4003,1
gary.heikkinen,1
mick.seidl,1
febspecials,1
pharm_964,1
baslerasoc,1
nramsey,1
heidi_smethurst,1
r-5-728387-3078726-2-6417-us2-1e1994b7,1
shannacfa,1
clarksr,1
troy.klussmann,1
restore2k_6151,1
rennageda778,1
so2002-1,1
jsdang,1
anastasia,1
l16605,1
bryan.murtagh,1
connorsg,1
harlos,1
annie_moore,1
drweil,1
maco99,1
daily_news_html.um.a.1.3329,1
u,1
athena.kelly,1
jodam,1
jean,1
msnnewsletters_025267,1
andrea.hill,1
rsmall,1
nish.patel,1
brittany69,1
1800flowers.248346124,1
cynthia.x.rutherford,1
action-dvd-editor,1
pat_mulhern,1
scottyp73,1
craig.mclurg,1
crogers,1
blackberrysale-33033,1
john.theotonio,1
robert.sutter,1
destination2012,1
c29143,1
offiweb,1
lowell.bezanis,1
lower,1
border,1
frank.bay,1
cicorbin,1
albane.perinne,1
noel.bartlo,1
wylaya,1
fyqukgcivgjfttim,1
chris.gray,1
drehfeldt,1
ellopez,1
ordermusic41,1
olympianmk,1
curt,1
christine.lee,1
genedetect,1
1800flowers.195367033,1
veronica.piatigorsky,1
hyatt-20695-63989,1
ccone,1
b21036,1
vickiryder,1
isero_alicia,1
jrozelle,1
2.3448.0f-caztgqhv98ci.1,1
kesha.clark,1
rodney.barnes,1
dr,1
greenaviation,1
lynda.pham,1
pete.bewley,1
raabj,1
lmmphqarzqytnrnm,1
rjs,1
reid.gray,1
abc226,1
do-it-now,1
strategicresearchinstitute,1
taquesha.frank,1
dfadfjd,1
ftwiley,1
rrunyon,1
vskirk,1
sqobwyyrmdpyuwfu,1
swalsh,1
djutrff4,1
raul_rizopatron,1
savings_from,1
debt-help,1
cjackson1,1
jennifer.oliver,1
mcgibbs,1
andersen,1
rmather,1
r..lilly,1
specialgstorakle,1
jeffrey.westphal,1
steven.smith,1
thesmodge,1
hudler,1
zou.cherry,1
lawrence.slade,1
pbwu10g,1
insynconline.6bywf53c.d,1
getmorechannels2,1
sashim,1
newsletterhelp,1
bsteinhart,1
movieboy,1
rick.bittner,1
bneff,1
spice4299,1
craver,1
350122.36020686.1,1
msnnewsletters_036429,1
beth.levine,1
hotpick251286,1
aa5458,1
adfxh,1
paul.wyler,1
ann.chu,1
cocob,1
terry.bye,1
zanychris,1
jtompkins1,1
ecards,1
team.hugoton-plant,1
clientservices.283,1
msnandwindowsxp_029816,1
sholmes,1
ipanetbriefing,1
msnmoneyupdate_031319,1
hazlewoodsales1,1
403159.221472852.3,1
expediafaretracker_034968,1
watchthesunset,1
drayton.mclane,1
vkkml,1
cfr,1
unsubscribe-red_herring-2884324-3078,1
brenda.j.carroll,1
encarta_033422,1
_webex.um.a.21.2032,1
o30o3tto30o3,1
ssinclair,1
lisashears,1
targhee,1
parkhill,1
jlangham,1
bberneking,1
flycheap1,1
khortongolf,1
cinemanowinfo,1
alexander.eydeland,1
terri.walker,1
kinoidiot,1
mark.broussard,1
josh_neal,1
403096.167547968.1,1
jdmarti,1
carolhuston,1
jeremymcbryan,1
sammy.marroguin,1
edwardondarza,1
leila,1
worldinvestor,1
0_19653_e719a090-7eca-d011-9d39-0000f84121eb_us,1
419528.167547968.1,1
p4236,1
c6z3,1
gordon.savage,1
andrew.kosnaski,1
stathis,1
--migrated--dodle,1
james979,1
diego_baz,1
dfg5,1
dbartley,1
rick.hare,1
hbr.625,1
freetexas,1
netfirst,1
virtual_dedicated_servers,1
richard.wilson,1
hughray,1
douglas.huth,1
christopher.behney,1
jhutchis,1
espnnews_gen2,1
readers_advantage,1
wendy.proctor,1
r-5-728387-3412887-2-6526-us2-7d3e6e54,1
1.424.a6-9zw4x4yvugz5gtausdrr.1,1
mg1cd65,1
405954.61860093.2,1
patrick.mendenhall,1
kgill,1
money,1
wemnett,1
21f383c37ed311a74bca1df3a0b74bcbd4c,1
jamie.gilbert-smith,1
craig_taylor67,1
hagensick,1
8772376735,1
bobmankoff,1
edoziedaniel,1
71663.704,1
1rop,1
marathonmailer,1
412161.167547968.1,1
kiran.gill,1
deborah.samuel,1
david.swearingen,1
guaro712,1
b4237,1
charleswilliams,1
1800flowers.189404396,1
david-p.walker,1
pacondit,1
scullyism,1
bcazeneuve,1
expedia.com_031435,1
geordie_hochbaum,1
brufusd,1
ginsuwholesale,1
mpbs,1
jacobsenp,1
434481.282903899.1,1
birdsey,1
vincer,1
kkenyan,1
rmoriarity,1
jpatter,1
cortwine,1
ees <.daigle,1
kmsolutions,1
smroyce,1
prich,1
stock.alert2,1
krista.friesen,1
patricia.weatherspoon,1
gtrr99i,1
richard.barry,1
schlecht.schlecht,1
ctaylor,1
aggienetwork,1
cs3523,1
cmprn107577,1
paul.murray,1
coldwatercreek.1355120.3384.0,1
zottermj,1
dvdnow_65709,1
thg7667,1
rudy.elizondo,1
mm3105,1
miubfczyqqwjgmvg,1
scottymorales,1
juniper,1
andrew.branan,1
btzcat,1
bhennessey,1
bradford.brooks,1
dreamscaip,1
becky_cantrell,1
a..cordova,1
reiscast__wave_two.um.a.1013.218,1
carrollrobinsonforcongress,1
mjlee,1
sean,1
josabank.um.a.12.544,1
wendyx_352,1
vroush,1
cstamm,1
msnhomeadvisor_037660,1
pgoode,1
sreichhelm,1
lebend,1
hickey,1
weyoung,1
polixenes.701,1
gene.lockhart,1
jbswanson,1
prod1,1
heather_robinson,1
kay.khan,1
kgh1021,1
shanbhogue,1
acej42,1
estoi42,1
1.12714936.-13,1
alicia,1
jestings,1
sdarrah,1
d2972,1
darryl.peck,1
richey_holly,1
1800flowers.238953685,1
susan.brenneman,1
enrontest_update,1
lharpold,1
sdkrurmgjb,1
suntopway01,1
42.9208.a6-9zw4_ctpe5mrcmqu59rr.1,1
amit_990in,1
lwarren,1
neta.zitnik,1
paul.polking,1
n..lessor,1
felipe.hernandez,1
jane.burnap,1
tina,1
dvdnow_77395,1
jmcrown,1
joyce.viltz,1
dhamel,1
jefftamar,1
antoine.duvauchelle,1
t_wireless,1
discountfb,1
deanfamily,1
wonmi,1
spencer.120,1
kourtneynelson,1
jeff.gale,1
ihrke,1
tricia.schultz,1
ben1790,1
bcrouch,1
bonnie.klefas,1
hstine,1
daily_news_html.um.a.1.3976,1
fidrych,1
relations.enron,1
kate.bauer,1
energy_news,1
lpomplas,1
rbbesco,1
erik_benke,1
mac.d.hargrove,1
stockselector.com,1
msnhomeadvisor_037628,1
raangus,1
mike.holzgang,1
seth.sarakaitis,1
insynconline.6tzb-8v0.d,1
6.886.f1-mttuqmcqulmkf0enqq4tud9guusr.1,1
princband,1
books,1
stephaniep,1
afield,1
ronniegiron,1
jsokolsky,1
mcloufe,1
vnwfd,1
rawsons4,1
rachel.peckenpaugh,1
kevin.jackson,1
1800flowers.216315319,1
skip9,1
ajenkins-lara,1
bnthoward,1
r-4-144706-4002205-2-79-uk1-4de90644,1
sfauthor,1
eosi,1
tmcgill,1
growthstock189643,1
puthigai,1
insynconline.67y511-1.d,1
bertoady,1
msrichards,1
shenso,1
yoho,1
407982.132572378.2,1
jsalbrecht,1
lhrawson,1
abhijeet.naik,1
c27396,1
vicky,1
acuramail,1
alipscomb,1
1800flowers.194984535,1
jimmy.glotfelty,1
thomas.vanmatre,1
10mn4lnl,1
msnmoneyupdate_029691,1
403095.167547968.1,1
maureen.sampson,1
cary.shaw,1
bjenkins2,1
kenneth.chow,1
szep820pi,1
aile,1
halperin,1
leslyek,1
ljrmktg,1
larry.taylor,1
420518.65181741.1,1
sasselin,1
bob.m.hall,1
dmr10,1
kefet,1
gstachni,1
oynkznhfqeiyohwq,1
msngamingzone_030840,1
annualgiving,1
corrieb,1
rcdouglas,1
vwtwk,1
xchange_031339,1
jon.thomsen,1
arianna_king,1
daveroochvarg,1
carey,1
kurt.wangenheim,1
cap986p,1
joec,1
chancewood,1
jim.brysch,1
lsutommy,1
jgaines,1
blockspecials,1
schwieger,1
ameritrade_029427,1
ljefferson,1
rachael.tobor,1
mlane,1
maxwells,1
getttinghits0,1
support-l90,1
easter84,1
ganesh.mani,1
siim,1
technology_html.um.a.1.3991,1
insynconline.67y6m5wc.d,1
zayvth9eb,1
shari.thompson,1
msnhomeadvisor_036786,1
jen,1
jane.gustafson,1
returnaddr659,1
jokrejci,1
psychic_realm,1
newshotline,1
weekly_html.um.a.1.3789,1
csnotify,1
pat2od,1
spykelley,1
pearlj,1
rossiumi,1
astevenson,1
msngamingzone_025508,1
glenn.dubin,1
weekly_html.um.a.1.3687,1
amore889,1
chris.price,1
david_r_peterson,1
william.a.smith,1
petra,1
hotte,1
oludarebo,1
jaustin,1
cf44881f-0569-443b-9356-c80858fff550,1
rdemyanovich,1
tlacy,1
bill.murray,1
e23480,1
statements,1
boettcherk,1
hhughes,1
edevlin,1
guidi155,1
mrhill,1
kurtandrewkaiser,1
kim.chick,1
bruth12,1
sonnia.reyes,1
kroberts2,1
holfati,1
kirk.neuner,1
matthew9,1
sthomas,1
msid,1
mrp,1
referralware,1
kunklerb,1
icare87855,1
mglatz,1
cbennett,1
kconnick,1
mir_ir-news.um.a.2.108461,1
guss868,1
419899.247696897.1,1
pep <performance.>,1
justchris63,1
peggy_brasch,1
coldwatercreek.631736.1181.0,1
pway,1
phylis.karas,1
gangitano,1
chrissyanthro,1
betsy.bassis,1
